store,websites,attribute_set,type,category_ids,sku,has_options,name,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,price,weight,status,visibility,tax_class_id,brand,supplier,mode,description,short_description,special_from_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,meta_title,meta_description,custom_design,page_layout,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,special_price,msrp,is_recurring,meta_keyword,custom_layout_update,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to
en,pdc,Default,simple,8,AGNT13719,0,Newflex Warm-Up Gel 120ML,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_778.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_778.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_778.png,newflex-warm-up-gel-120ml,newflex-warm-up-gel-120ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Newflex Warm-Up Gel 120ML,Newflex Warm-Up Gel 120ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Newflex Warm-Up Gel 120ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,11,AGNT13720,0,NPI Heeal Cream 50GM,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_779.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_779.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_779.png,npi-heeal-cream-50gm,npi-heeal-cream-50gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,NPI ,NEW MEDICAL CENTRE,Normal,AGNT_NPI Heeal Cream 50GM,NPI Heeal Cream 50GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,NPI Heeal Cream 50GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13721,0,Actilosa Capsule 30S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_780.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_780.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_780.png,actilosa-capsule-30s,actilosa-capsule-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Actilosa Capsule 30S,Actilosa Capsule 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Actilosa Capsule 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13723,0,Cachnerve Plus Capsule 30S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_781.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_781.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_781.png,cachnerve-plus-capsule-30s,cachnerve-plus-capsule-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Cachnerve Plus Capsule 30S,Cachnerve Plus Capsule 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Cachnerve Plus Capsule 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13724,0,Calprovit Plus Syrup 200ML,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_782.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_782.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_782.png,calprovit-plus-syrup-200ml,calprovit-plus-syrup-200ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Calprovit Plus Syrup 200ML,Calprovit Plus Syrup 200ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Calprovit Plus Syrup 200ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13725,0,Neoflam 50Mg Tablet 1000S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_783.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_783.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_783.png,neoflam-50mg-tablet-1000s,neoflam-50mg-tablet-1000s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Neoflam 50Mg Tablet 1000S,Neoflam 50Mg Tablet 1000S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neoflam 50Mg Tablet 1000S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13726,0,Dynaceph 400Mg Tablet 6S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_784.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_784.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_784.png,dynaceph-400mg-tablet-6s,dynaceph-400mg-tablet-6s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Dynaceph 400Mg Tablet 6S,Dynaceph 400Mg Tablet 6S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Dynaceph 400Mg Tablet 6S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13729,0,Nausidom 10Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_785.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_785.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_785.png,nausidom-10mg-tablet-30s,nausidom-10mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Nausidom 10Mg Tablet 30S,Nausidom 10Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nausidom 10Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13731,0,Ceftriaxone-Tabuk 1Gm Im Injection 1S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_786.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_786.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_786.png,ceftriaxone-tabuk-1gm-im-injection-1s,ceftriaxone-tabuk-1gm-im-injection-1s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,BestSeller,AGNT_Ceftriaxone-Tabuk 1Gm Im Injection 1S,Ceftriaxone-Tabuk 1Gm Im Injection 1S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Ceftriaxone-Tabuk 1Gm Im Injection 1S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13737,0,Hyopan Syrup 100ML,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_787.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_787.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_787.png,hyopan-syrup-100ml,hyopan-syrup-100ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Hyopan Syrup 100ML,Hyopan Syrup 100ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Hyopan Syrup 100ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,6,AGNT13738,0,Alpecin Caffeine Liquid 200ML,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_788.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_788.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_788.png,alpecin-caffeine-liquid-200ml,alpecin-caffeine-liquid-200ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Alpecin ,NEW MEDICAL CENTRE,Normal,AGNT_Alpecin Caffeine Liquid 200ML,Alpecin Caffeine Liquid 200ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Alpecin Caffeine Liquid 200ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT13740,0,PRO PL Vanilla Flavour With Natural Saffron 400GM,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_789.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_789.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_789.png,pro-pl-vanilla-flavour-with-natural-saffron-400gm,pro-pl-vanilla-flavour-with-natural-saffron-400gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,PRO ,NEW MEDICAL CENTRE,Normal,AGNT_PRO PL Vanilla Flavour With Natural Saffron 400GM,PRO PL Vanilla Flavour With Natural Saffron 400GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,PRO PL Vanilla Flavour With Natural Saffron 400GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT13741,0,Pro Pl Cardamom Flavour With Natural Saffron 400GM,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_790.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_790.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_790.png,pro-pl-cardamom-flavour-with-natural-saffron-400gm,pro-pl-cardamom-flavour-with-natural-saffron-400gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Pro ,NEW MEDICAL CENTRE,Normal,AGNT_Pro Pl Cardamom Flavour With Natural Saffron 400GM,Pro Pl Cardamom Flavour With Natural Saffron 400GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Pro Pl Cardamom Flavour With Natural Saffron 400GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13742,0,Virtigene 16Mg Tablet 50S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_791.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_791.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_791.png,virtigene-16mg-tablet-50s,virtigene-16mg-tablet-50s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Virtigene 16Mg Tablet 50S,Virtigene 16Mg Tablet 50S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Virtigene 16Mg Tablet 50S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13743,0,Virtigene 8Mg Tablet 60S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_792.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_792.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_792.png,virtigene-8mg-tablet-60s,virtigene-8mg-tablet-60s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Virtigene 8Mg Tablet 60S,Virtigene 8Mg Tablet 60S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Virtigene 8Mg Tablet 60S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13744,0,Ranidine 300Mg Tablet 10S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_793.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_793.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_793.png,ranidine-300mg-tablet-10s,ranidine-300mg-tablet-10s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,DUPHARM,Normal,AGNT_Ranidine 300Mg Tablet 10S,Ranidine 300Mg Tablet 10S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Ranidine 300Mg Tablet 10S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13746,0,Tournes 50Mg Tablet 4S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_794.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_794.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_794.png,tournes-50mg-tablet-4s,tournes-50mg-tablet-4s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,AGNT_Tournes 50Mg Tablet 4S,Tournes 50Mg Tablet 4S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Tournes 50Mg Tablet 4S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13747,0,Tournes 50Mg Tablet 12S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_795.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_795.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_795.png,tournes-50mg-tablet-12s,tournes-50mg-tablet-12s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,AGNT_Tournes 50Mg Tablet 12S,Tournes 50Mg Tablet 12S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Tournes 50Mg Tablet 12S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13748,0,Tournes 100Mg Tablet 4S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_796.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_796.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_796.png,tournes-100mg-tablet-4s,tournes-100mg-tablet-4s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,AGNT_Tournes 100Mg Tablet 4S,Tournes 100Mg Tablet 4S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Tournes 100Mg Tablet 4S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13749,0,Linex Baby Sachet 10S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_797.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_797.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_797.png,linex-baby-sachet-10s,linex-baby-sachet-10s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,AGNT_Linex Baby Sachet 10S,Linex Baby Sachet 10S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Linex Baby Sachet 10S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13750,0,Linex Forte Hard Capsule 7S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_798.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_798.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_798.png,linex-forte-hard-capsule-7s,linex-forte-hard-capsule-7s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,AGNT_Linex Forte Hard Capsule 7S,Linex Forte Hard Capsule 7S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Linex Forte Hard Capsule 7S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13751,0,Linex Forte Hard Capsule 14S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_799.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_799.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_799.png,linex-forte-hard-capsule-14s,linex-forte-hard-capsule-14s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,ALPHAMED,Normal,AGNT_Linex Forte Hard Capsule 14S,Linex Forte Hard Capsule 14S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Linex Forte Hard Capsule 14S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,9,AGNT13752,0,Impress Camomile Tea For Babies and Children 6 Months Onwards 200GM,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_800.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_800.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_800.png,impress-camomile-tea-for-babies-and-children-6-months-onwards-200gm,impress-camomile-tea-for-babies-and-children-6-months-onwards-200gm.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Impress ,METROMED (METROPOLITAN MEDICAL MKTNG LLC),Normal,AGNT_Impress Camomile Tea For Babies and Children 6 Months Onwards 200GM,Impress Camomile Tea For Babies and Children 6 Months Onwards 200GM,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Impress Camomile Tea For Babies and Children 6 Months Onwards 200GM,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT13753,0,Synergy Body Volt Energize Boost Orange Flavor Effervescent Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_801.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_801.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_801.png,synergy-body-volt-energize-boost-orange-flavor-effervescent-tablet-20s,synergy-body-volt-energize-boost-orange-flavor-effervescent-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Synergy ,ABCON INTERNATIONAL DRUG,Normal,AGNT_Synergy Body Volt Energize Boost Orange Flavor Effervescent Tablet 20S,Synergy Body Volt Energize Boost Orange Flavor Effervescent Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Synergy Body Volt Energize Boost Orange Flavor Effervescent Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT13755,0,Limitless Brain Booster Gum 20S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_802.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_802.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_802.png,limitless-brain-booster-gum-20s,limitless-brain-booster-gum-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Limitless ,PHARMA SERVICE CO.,Normal,AGNT_Limitless Brain Booster Gum 20S,Limitless Brain Booster Gum 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Limitless Brain Booster Gum 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,5,AGNT13757,0,Ameya Amedine Tincture 200ML,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_803.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_803.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_803.png,ameya-amedine-tincture-200ml,ameya-amedine-tincture-200ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Ameya ,PROTOS INTERNATIONAL,Normal,AGNT_Ameya Amedine Tincture 200ML,Ameya Amedine Tincture 200ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Ameya Amedine Tincture 200ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,6,AGNT13758,0,Cystiphane Biorga Anti Hair Loss Shampoo Men and Women 200ML,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_804.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_804.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_804.png,cystiphane-biorga-anti-hair-loss-shampoo-men-and-women-200ml,cystiphane-biorga-anti-hair-loss-shampoo-men-and-women-200ml.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Cystiphane ,AL ITTIHAD DRUG STORE,Normal,AGNT_Cystiphane Biorga Anti Hair Loss Shampoo Men and Women 200ML,Cystiphane Biorga Anti Hair Loss Shampoo Men and Women 200ML,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Cystiphane Biorga Anti Hair Loss Shampoo Men and Women 200ML,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,13,AGNT13761,0,Neocell Glow Matrix Pine Bark and Glow Matrix Blend Capsule 90S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_805.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_805.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_805.png,neocell-glow-matrix-pine-bark-and-glow-matrix-blend-capsule-90s,neocell-glow-matrix-pine-bark-and-glow-matrix-blend-capsule-90s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Neocell ,NEW COUNTRY HEALTHCARE CO. LLC,Normal,AGNT_Neocell Glow Matrix Pine Bark and Glow Matrix Blend Capsule 90S,Neocell Glow Matrix Pine Bark and Glow Matrix Blend Capsule 90S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neocell Glow Matrix Pine Bark and Glow Matrix Blend Capsule 90S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13766,0,Clofen 75Mg/3Ml Injection 3Ml Ampoule 50S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_806.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_806.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_806.png,clofen-75mg-3ml-injection-3ml-ampoule-50s,clofen-75mg-3ml-injection-3ml-ampoule-50s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,Clofen ,JULPHAR DRUG STORE,BestSeller,AGNT_Clofen 75Mg/3Ml Injection 3Ml Ampoule 50S,Clofen 75Mg/3Ml Injection 3Ml Ampoule 50S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Clofen 75Mg/3Ml Injection 3Ml Ampoule 50S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13769,0,Montas 5Mg Chewable Tablet 28S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_807.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_807.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_807.png,montas-5mg-chewable-tablet-28s,montas-5mg-chewable-tablet-28s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MUSCAT PHARMACEUTICALS,Normal,AGNT_Montas 5Mg Chewable Tablet 28S,Montas 5Mg Chewable Tablet 28S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Montas 5Mg Chewable Tablet 28S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13780,0,Prila 5% Cream 5Gm Tube X 5 + 5 Sterile Transparent Dressings,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_808.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_808.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_808.png,prila-5-cream-5gm-tube-x-5-5-sterile-transparent-dressings,prila-5-cream-5gm-tube-x-5-5-sterile-transparent-dressings.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MUSCAT PHARMACEUTICALS,Normal,AGNT_Prila 5% Cream 5Gm Tube X 5 + 5 Sterile Transparent Dressings,Prila 5% Cream 5Gm Tube X 5 + 5 Sterile Transparent Dressings,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Prila 5% Cream 5Gm Tube X 5 + 5 Sterile Transparent Dressings,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13783,0,Telmi 80Mg Tablet 30S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_809.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_809.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_809.png,telmi-80mg-tablet-30s,telmi-80mg-tablet-30s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,JULPHAR DRUG STORE,Normal,AGNT_Telmi 80Mg Tablet 30S,Telmi 80Mg Tablet 30S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Telmi 80Mg Tablet 30S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13784,0,Virtigene 24Mg Tablet 50S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_810.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_810.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_810.png,virtigene-24mg-tablet-50s,virtigene-24mg-tablet-50s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,AGNT_Virtigene 24Mg Tablet 50S,Virtigene 24Mg Tablet 50S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Virtigene 24Mg Tablet 50S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13786,0,Extrammune Tablet 20S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_811.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_811.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_811.png,extrammune-tablet-20s,extrammune-tablet-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,MUSCAT PHARMACEUTICALS,Normal,AGNT_Extrammune Tablet 20S,Extrammune Tablet 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Extrammune Tablet 20S,2,simple,,,,,,,,,,,,,,,,,,,,
en,pdc,Default,simple,8,AGNT13788,0,Blephaclean Sterile Pads 20S,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_812.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_812.png,/c/7/c78a8f517b3674337571c30026ecf28e_4549_1_812.png,blephaclean-sterile-pads-20s,blephaclean-sterile-pads-20s.html,Product Info Column,,,,1,1,Enabled,"Catalog, Search",Shipping,MEDICINES,SHARJAH DRUG STORE,Normal,AGNT_Blephaclean Sterile Pads 20S,Blephaclean Sterile Pads 20S,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Blephaclean Sterile Pads 20S,2,simple,,,,,,,,,,,,,,,,,,,,
