store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,special_price,weight,msrp,status,visibility,tax_class_id,brand,supplier,mode,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled,custom_design,page_layout,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,is_recurring
admin,pdc,Default,simple,8,AGNT14030,0,Histalix Expectorant Syrup 150ML,,,/agentx.png,/agentx.png,/agentx.png,histalix-expectorant-syrup-150ml,histalix-expectorant-syrup-150ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,ARABIAN ETHICALS,Normal,Histalix Expectorant Syrup 150ML,Histalix Expectorant Syrup 150ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Histalix Expectorant Syrup 150ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14032,0,Pantoloc 20Mg Tablet 30S,,,/agentx.png,/agentx.png,/agentx.png,pantoloc-20mg-tablet-30s,pantoloc-20mg-tablet-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,CITY PHARMACY,Normal,Pantoloc 20Mg Tablet 30S,Pantoloc 20Mg Tablet 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Pantoloc 20Mg Tablet 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14034,0,Calcital Effervescent Tablet 10S,,,/agentx.png,/agentx.png,/agentx.png,calcital-effervescent-tablet-10s,calcital-effervescent-tablet-10s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Calcital ,BASLE PHARMACEUTICALS LLC,Normal,Calcital Effervescent Tablet 10S,Calcital Effervescent Tablet 10S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Calcital Effervescent Tablet 10S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14035,0,Candy Caramel With Vit C Tasty and Healthy Strawberry 17GM,,,/agentx.png,/agentx.png,/agentx.png,candy-caramel-with-vit-c-tasty-and-healthy-strawberry-17gm,candy-caramel-with-vit-c-tasty-and-healthy-strawberry-17gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Candy ,AL KENZ PHARMACEUTICALS,Normal,Candy Caramel With Vit C Tasty and Healthy Strawberry 17GM,Candy Caramel With Vit C Tasty and Healthy Strawberry 17GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Candy Caramel With Vit C Tasty and Healthy Strawberry 17GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14036,0,Candy Caramel With Vit C Tasty and Healthy Lemon and Mint 17GM,,,/agentx.png,/agentx.png,/agentx.png,candy-caramel-with-vit-c-tasty-and-healthy-lemon-and-mint-17gm,candy-caramel-with-vit-c-tasty-and-healthy-lemon-and-mint-17gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Candy ,AL KENZ PHARMACEUTICALS,Normal,Candy Caramel With Vit C Tasty and Healthy Lemon and Mint 17GM,Candy Caramel With Vit C Tasty and Healthy Lemon and Mint 17GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Candy Caramel With Vit C Tasty and Healthy Lemon and Mint 17GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14037,0,Candy Caramel With Vit C Tasty and Healthy Raspberry and Blackberry 17GM,,,/agentx.png,/agentx.png,/agentx.png,candy-caramel-with-vit-c-tasty-and-healthy-raspberry-and-blackberry-17gm,candy-caramel-with-vit-c-tasty-and-healthy-raspberry-and-blackberry-17gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Candy ,AL KENZ PHARMACEUTICALS,Normal,Candy Caramel With Vit C Tasty and Healthy Raspberry and Blackberry 17GM,Candy Caramel With Vit C Tasty and Healthy Raspberry and Blackberry 17GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Candy Caramel With Vit C Tasty and Healthy Raspberry and Blackberry 17GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14038,0,Pineapple Pectin In Cellulose Wheat Bran 170GM,,,/agentx.png,/agentx.png,/agentx.png,pineapple-pectin-in-cellulose-wheat-bran-170gm,pineapple-pectin-in-cellulose-wheat-bran-170gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Pineapple ,AL KENZ PHARMACEUTICALS,Normal,Pineapple Pectin In Cellulose Wheat Bran 170GM,Pineapple Pectin In Cellulose Wheat Bran 170GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Pineapple Pectin In Cellulose Wheat Bran 170GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,12,AGNT14041,0,Xxipower L-Carnitine 3600 20 Portions 5X25ML,,,/agentx.png,/agentx.png,/agentx.png,xxipower-l-carnitine-3600-20-portions-5x25ml,xxipower-l-carnitine-3600-20-portions-5x25ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Xxipower ,AL KENZ PHARMACEUTICALS,Normal,Xxipower L-Carnitine 3600 20 Portions 5X25ML,Xxipower L-Carnitine 3600 20 Portions 5X25ML,,,,,,,,,99999,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Xxipower L-Carnitine 3600 20 Portions 5X25ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,7,AGNT14042,0,A and D UB-543 Digital BP Monitor,,,/agentx.png,/agentx.png,/agentx.png,a-and-d-ub-543-digital-bp-monitor,a-and-d-ub-543-digital-bp-monitor.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,A & D,NEW COUNTRY HEALTHCARE CO. LLC,Normal,A and D UB-543 Digital BP Monitor,A and D UB-543 Digital BP Monitor,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,A and D UB-543 Digital BP Monitor,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14047,0,Pmol 500Mg Capsule 96S,,,/agentx.png,/agentx.png,/agentx.png,pmol-500mg-capsule-96s,pmol-500mg-capsule-96s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,MUSCAT PHARMACEUTICALS,Normal,Pmol 500Mg Capsule 96S,Pmol 500Mg Capsule 96S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Pmol 500Mg Capsule 96S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,10,AGNT14049,0,Menoflavon 40Mg Red Clover Extract Vegetarian Capsule 30S,,,/agentx.png,/agentx.png,/agentx.png,menoflavon-40mg-red-clover-extract-vegetarian-capsule-30s,menoflavon-40mg-red-clover-extract-vegetarian-capsule-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Menoflavon ,SHARJAH DRUG STORE,Normal,Menoflavon 40Mg Red Clover Extract Vegetarian Capsule 30S,Menoflavon 40Mg Red Clover Extract Vegetarian Capsule 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Menoflavon 40Mg Red Clover Extract Vegetarian Capsule 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14050,0,Magnetrex 30Gm Tablet 30S,,,/agentx.png,/agentx.png,/agentx.png,magnetrex-30gm-tablet-30s,magnetrex-30gm-tablet-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,SHARJAH DRUG STORE,Normal,Magnetrex 30Gm Tablet 30S,Magnetrex 30Gm Tablet 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Magnetrex 30Gm Tablet 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,10,AGNT14051,0,Vitafolin Dha+Epa 21.9Gm Capsule 30S,,,/agentx.png,/agentx.png,/agentx.png,vitafolin-dha-epa-21-9gm-capsule-30s,vitafolin-dha-epa-21-9gm-capsule-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Vitafolin ,SHARJAH DRUG STORE,Normal,Vitafolin Dha+Epa 21.9Gm Capsule 30S,Vitafolin Dha+Epa 21.9Gm Capsule 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Vitafolin Dha+Epa 21.9Gm Capsule 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14052,0,Simedill Syrup With Dill Oil Banana Flavor 120ML,,,/agentx.png,/agentx.png,/agentx.png,simedill-syrup-with-dill-oil-banana-flavor-120ml,simedill-syrup-with-dill-oil-banana-flavor-120ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,ARABIAN ETHICALS,Normal,Simedill Syrup With Dill Oil Banana Flavor 120ML,Simedill Syrup With Dill Oil Banana Flavor 120ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Simedill Syrup With Dill Oil Banana Flavor 120ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14053,0,Bioderm Emollient and Moisturizing Natural Cream 20GM,,,/agentx.png,/agentx.png,/agentx.png,bioderm-emollient-and-moisturizing-natural-cream-20gm,bioderm-emollient-and-moisturizing-natural-cream-20gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,ARABIAN ETHICALS,Normal,Bioderm Emollient and Moisturizing Natural Cream 20GM,Bioderm Emollient and Moisturizing Natural Cream 20GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Bioderm Emollient and Moisturizing Natural Cream 20GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14054,0,Biocare Emollient and Moisturizing Natural Cream 20GM,,,/agentx.png,/agentx.png,/agentx.png,biocare-emollient-and-moisturizing-natural-cream-20gm,biocare-emollient-and-moisturizing-natural-cream-20gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,ARABIAN ETHICALS,Normal,Biocare Emollient and Moisturizing Natural Cream 20GM,Biocare Emollient and Moisturizing Natural Cream 20GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Biocare Emollient and Moisturizing Natural Cream 20GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14058,0,Nice Vit C Sugar Free Orange Lozenge 24S,,,/agentx.png,/agentx.png,/agentx.png,nice-vit-c-sugar-free-orange-lozenge-24s,nice-vit-c-sugar-free-orange-lozenge-24s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,AMREET MEDICAL SUPPLIES EST,Normal,Nice Vit C Sugar Free Orange Lozenge 24S,Nice Vit C Sugar Free Orange Lozenge 24S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Nice Vit C Sugar Free Orange Lozenge 24S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14059,0,Fiberall Sugar Free Powder Orange Flavor 283Gm 48 Doses,,,/agentx.png,/agentx.png,/agentx.png,fiberall-sugar-free-powder-orange-flavor-283gm-48-doses,fiberall-sugar-free-powder-orange-flavor-283gm-48-doses.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Fiberall ,AMREET MEDICAL SUPPLIES EST,Normal,Fiberall Sugar Free Powder Orange Flavor 283Gm 48 Doses,Fiberall Sugar Free Powder Orange Flavor 283Gm 48 Doses,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Fiberall Sugar Free Powder Orange Flavor 283Gm 48 Doses,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14060,0,21 Century Hair Skin Nail Capsule 50S,,,/agentx.png,/agentx.png,/agentx.png,21-century-hair-skin-nail-capsule-50s,21-century-hair-skin-nail-capsule-50s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,21 Century,NEW COUNTRY HEALTHCARE CO. LLC,Normal,21 Century Hair Skin Nail Capsule 50S,21 Century Hair Skin Nail Capsule 50S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,21 Century Hair Skin Nail Capsule 50S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14061,0,21 Century B Complex With C Capsule 100S,,,/agentx.png,/agentx.png,/agentx.png,21-century-b-complex-with-c-capsule-100s,21-century-b-complex-with-c-capsule-100s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,21 Century,NEW COUNTRY HEALTHCARE CO. LLC,Normal,21 Century B Complex With C Capsule 100S,21 Century B Complex With C Capsule 100S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,21 Century B Complex With C Capsule 100S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14066,0,Neofolic 400Mcg Tablet 120S,,,/agentx.png,/agentx.png,/agentx.png,neofolic-400mcg-tablet-120s,neofolic-400mcg-tablet-120s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,Neofolic 400Mcg Tablet 120S,Neofolic 400Mcg Tablet 120S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Neofolic 400Mcg Tablet 120S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,9,AGNT14068,0,Johnson and Johnson Baby Oil Gel With Blossoms Scent 200ML,,,/agentx.png,/agentx.png,/agentx.png,johnson-and-johnson-baby-oil-gel-with-blossoms-scent-200ml,johnson-and-johnson-baby-oil-gel-with-blossoms-scent-200ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Johnson ,MODERN PHARMACEUTICAL CO.,Normal,Johnson and Johnson Baby Oil Gel With Blossoms Scent 200ML,Johnson and Johnson Baby Oil Gel With Blossoms Scent 200ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Johnson and Johnson Baby Oil Gel With Blossoms Scent 200ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,9,AGNT14069,0,Johnson and Johnson Baby Oil Sleep Time 300ML,,,/agentx.png,/agentx.png,/agentx.png,johnson-and-johnson-baby-oil-sleep-time-300ml,johnson-and-johnson-baby-oil-sleep-time-300ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Johnson ,MODERN PHARMACEUTICAL CO.,Normal,Johnson and Johnson Baby Oil Sleep Time 300ML,Johnson and Johnson Baby Oil Sleep Time 300ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Johnson and Johnson Baby Oil Sleep Time 300ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14071,0,Vitanes Nature Orlic 500Mg Soft Gel 120S,,,/agentx.png,/agentx.png,/agentx.png,vitanes-nature-orlic-500mg-soft-gel-120s,vitanes-nature-orlic-500mg-soft-gel-120s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Vitanes ,AL MANARAH MEDICINE STORE,Normal,Vitanes Nature Orlic 500Mg Soft Gel 120S,Vitanes Nature Orlic 500Mg Soft Gel 120S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Vitanes Nature Orlic 500Mg Soft Gel 120S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14072,0,Vitanes Nature Vitamin E-400IU Usp Soft Gel 120S,,,/agentx.png,/agentx.png,/agentx.png,vitanes-nature-vitamin-e-400iu-usp-soft-gel-120s,vitanes-nature-vitamin-e-400iu-usp-soft-gel-120s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Vitanes ,AL MANARAH MEDICINE STORE,Normal,Vitanes Nature Vitamin E-400IU Usp Soft Gel 120S,Vitanes Nature Vitamin E-400IU Usp Soft Gel 120S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Vitanes Nature Vitamin E-400IU Usp Soft Gel 120S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14073,0,Vitane Vitaglobin Iron Zinc Copper Folic Acid Vit B1 B2 B6 B12 Capsule 30S,,,/agentx.png,/agentx.png,/agentx.png,vitane-vitaglobin-iron-zinc-copper-folic-acid-vit-b1-b2-b6-b12-capsule-30s,vitane-vitaglobin-iron-zinc-copper-folic-acid-vit-b1-b2-b6-b12-capsule-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Vitane ,AL MANARAH MEDICINE STORE,Normal,Vitane Vitaglobin Iron Zinc Copper Folic Acid Vit B1 B2 B6 B12 Capsule 30S,Vitane Vitaglobin Iron Zinc Copper Folic Acid Vit B1 B2 B6 B12 Capsule 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Vitane Vitaglobin Iron Zinc Copper Folic Acid Vit B1 B2 B6 B12 Capsule 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14075,0,Vitane Multivion For Women Soft Gel 30S,,,/agentx.png,/agentx.png,/agentx.png,vitane-multivion-for-women-soft-gel-30s,vitane-multivion-for-women-soft-gel-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Vitane ,AL MANARAH MEDICINE STORE,Normal,Vitane Multivion For Women Soft Gel 30S,Vitane Multivion For Women Soft Gel 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Vitane Multivion For Women Soft Gel 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14076,0,Epiduo 0.1%+2.5% Gel Pump 30GM,,,/agentx.png,/agentx.png,/agentx.png,epiduo-0-1-2-5-gel-pump-30gm,epiduo-0-1-2-5-gel-pump-30gm.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,MODERN PHARMACEUTICAL CO.,Normal,Epiduo 0.1%+2.5% Gel Pump 30GM,Epiduo 0.1%+2.5% Gel Pump 30GM,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Epiduo 0.1%+2.5% Gel Pump 30GM,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14079,0,Rozbio 10Mg Tablet 28S,,,/agentx.png,/agentx.png,/agentx.png,rozbio-10mg-tablet-28s,rozbio-10mg-tablet-28s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,Rozbio 10Mg Tablet 28S,Rozbio 10Mg Tablet 28S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Rozbio 10Mg Tablet 28S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14080,0,Rozbio 20Mg Tablet 28S,,,/agentx.png,/agentx.png,/agentx.png,rozbio-20mg-tablet-28s,rozbio-20mg-tablet-28s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,NEW MEDICAL CENTRE,Normal,Rozbio 20Mg Tablet 28S,Rozbio 20Mg Tablet 28S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Rozbio 20Mg Tablet 28S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14081,0,21 Century Prenatal Tablet 60S,,,/agentx.png,/agentx.png,/agentx.png,21-century-prenatal-tablet-60s,21-century-prenatal-tablet-60s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,21 Century,NEW COUNTRY HEALTHCARE CO. LLC,Normal,21 Century Prenatal Tablet 60S,21 Century Prenatal Tablet 60S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,21 Century Prenatal Tablet 60S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,8,AGNT14083,0,Biozin 20Mg/5Ml Zinc Suspension Syrup 100ML,,,/agentx.png,/agentx.png,/agentx.png,biozin-20mg-5ml-zinc-suspension-syrup-100ml,biozin-20mg-5ml-zinc-suspension-syrup-100ml.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,MEDICINES,AL HAYAT PHARMACEUTICALS,Normal,Biozin 20Mg/5Ml Zinc Suspension Syrup 100ML,Biozin 20Mg/5Ml Zinc Suspension Syrup 100ML,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Biozin 20Mg/5Ml Zinc Suspension Syrup 100ML,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14084,0,Basic Nutrition Evening Primrose Oil Womens Health 500Mg Capsule 30S,,,/agentx.png,/agentx.png,/agentx.png,basic-nutrition-evening-primrose-oil-womens-health-500mg-capsule-30s,basic-nutrition-evening-primrose-oil-womens-health-500mg-capsule-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Basic ,PHARMAETHICS MEDICAL SUPPLIES LLC,Normal,Basic Nutrition Evening Primrose Oil Womens Health 500Mg Capsule 30S,Basic Nutrition Evening Primrose Oil Womens Health 500Mg Capsule 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Basic Nutrition Evening Primrose Oil Womens Health 500Mg Capsule 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14085,0,Basic Nutrition Odourless Garlic Capsule 60S,,,/agentx.png,/agentx.png,/agentx.png,basic-nutrition-odourless-garlic-capsule-60s,basic-nutrition-odourless-garlic-capsule-60s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Basic ,PHARMAETHICS MEDICAL SUPPLIES LLC,Normal,Basic Nutrition Odourless Garlic Capsule 60S,Basic Nutrition Odourless Garlic Capsule 60S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Basic Nutrition Odourless Garlic Capsule 60S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14086,0,Basic Nutrition Cod Liver Oil With Vit A and D Capsule 60S,,,/agentx.png,/agentx.png,/agentx.png,basic-nutrition-cod-liver-oil-with-vit-a-and-d-capsule-60s,basic-nutrition-cod-liver-oil-with-vit-a-and-d-capsule-60s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Basic ,PHARMAETHICS MEDICAL SUPPLIES LLC,Normal,Basic Nutrition Cod Liver Oil With Vit A and D Capsule 60S,Basic Nutrition Cod Liver Oil With Vit A and D Capsule 60S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Basic Nutrition Cod Liver Oil With Vit A and D Capsule 60S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14087,0,Basic Nutrition Vitamin B Complex Tablet 30S,,,/agentx.png,/agentx.png,/agentx.png,basic-nutrition-vitamin-b-complex-tablet-30s,basic-nutrition-vitamin-b-complex-tablet-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Basic ,PHARMAETHICS MEDICAL SUPPLIES LLC,Normal,Basic Nutrition Vitamin B Complex Tablet 30S,Basic Nutrition Vitamin B Complex Tablet 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Basic Nutrition Vitamin B Complex Tablet 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14088,0,Basic Nutrition Calcium Plus Vitamin D Bone and Teeth Health Tablet 60S,,,/agentx.png,/agentx.png,/agentx.png,basic-nutrition-calcium-plus-vitamin-d-bone-and-teeth-health-tablet-60s,basic-nutrition-calcium-plus-vitamin-d-bone-and-teeth-health-tablet-60s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Basic ,PHARMAETHICS MEDICAL SUPPLIES LLC,Normal,Basic Nutrition Calcium Plus Vitamin D Bone and Teeth Health Tablet 60S,Basic Nutrition Calcium Plus Vitamin D Bone and Teeth Health Tablet 60S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Basic Nutrition Calcium Plus Vitamin D Bone and Teeth Health Tablet 60S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14089,0,Basic Nutrition Multi Vitamins and Minerals Capsule 30S,,,/agentx.png,/agentx.png,/agentx.png,basic-nutrition-multi-vitamins-and-minerals-capsule-30s,basic-nutrition-multi-vitamins-and-minerals-capsule-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Basic ,PHARMAETHICS MEDICAL SUPPLIES LLC,Normal,Basic Nutrition Multi Vitamins and Minerals Capsule 30S,Basic Nutrition Multi Vitamins and Minerals Capsule 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Basic Nutrition Multi Vitamins and Minerals Capsule 30S,0,simple,,,,,,,,,,,,,,0,
admin,pdc,Default,simple,13,AGNT14091,0,Basic Nutrition Chewable Vitamin C Immune Support 500Mg Tablet 30S,,,/agentx.png,/agentx.png,/agentx.png,basic-nutrition-chewable-vitamin-c-immune-support-500mg-tablet-30s,basic-nutrition-chewable-vitamin-c-immune-support-500mg-tablet-30s.html,Product Info Column,,,,,1,,Enabled,"Catalog, Search",Shipping,Basic ,PHARMAETHICS MEDICAL SUPPLIES LLC,Normal,Basic Nutrition Chewable Vitamin C Immune Support 500Mg Tablet 30S,Basic Nutrition Chewable Vitamin C Immune Support 500Mg Tablet 30S,,,,,,,,,100000,0,1,0,0,1,1,0,0,1,1,,,1,1,0,0,1,0,1,0,0,0,1,Basic Nutrition Chewable Vitamin C Immune Support 500Mg Tablet 30S,0,simple,,,,,,,,,,,,,,0,
