"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","url_path","options_container","price","weight","status","visibility","tax_class_id","brand","supplier","mode","description","short_description","special_from_date","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","special_price","msrp","is_recurring","meta_keyword","custom_layout_update","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to"
"admin","pdc","Default","simple","8","1263","0","NEOCLAV 625MG TAB 20S","neoclav-625mg-tab-20s","neoclav-625mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOCLAV 625MG TAB 20S","NEOCLAV 625MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOCLAV 625MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1266","0","NEODAY 10MG TAB 10S","neoday-10mg-tab-10s","neoday-10mg-tab-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEODAY 10MG TAB 10S","NEODAY 10MG TAB 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEODAY 10MG TAB 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3636","0","NEOGYL 250MG TAB 20S","neogyl-250mg-tab-20s","neogyl-250mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOGYL 250MG TAB 20S","NEOGYL 250MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOGYL 250MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1268","0","NEOGYL 500MG TAB 20S","neogyl-500mg-tab-20s","neogyl-500mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOGYL 500MG TAB 20S","NEOGYL 500MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOGYL 500MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","1269","0","NEOLYTE 15GM 5S","neolyte-15gm-5s","neolyte-15gm-5s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Neolyte","NEW MEDICAL CENTRE","Normal","NEOLYTE 15GM 5S","NEOLYTE 15GM 5S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOLYTE 15GM 5S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","5779","0","NEOMET 1000MG TAB 30S","neomet-1000mg-tab-30s","neomet-1000mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOMET 1000MG TAB 30S","NEOMET 1000MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOMET 1000MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3637","0","NEOMET 500MG TAB 30S","neomet-500mg-tab-30s","neomet-500mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOMET 500MG TAB 30S","NEOMET 500MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOMET 500MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3641","0","NEOMOL 500MG TAB 50S","neomol-500mg-tab-50s","neomol-500mg-tab-50s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOMOL 500MG TAB 50S","NEOMOL 500MG TAB 50S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOMOL 500MG TAB 50S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3646","0","NEOPRIL 20MG TAB 28S","neopril-20mg-tab-28s","neopril-20mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOPRIL 20MG TAB 28S","NEOPRIL 20MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOPRIL 20MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3647","0","NEOPRIL 5MG TAB 28S","neopril-5mg-tab-28s","neopril-5mg-tab-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOPRIL 5MG TAB 28S","NEOPRIL 5MG TAB 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOPRIL 5MG TAB 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","13852","0","NEOPROFEN 200MG TAB 20S","neoprofen-200mg-tab-20s","neoprofen-200mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOPROFEN 200MG TAB 20S","NEOPROFEN 200MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOPROFEN 200MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1275","0","NEOPROFEN 400MG TAB 20S","neoprofen-400mg-tab-20s","neoprofen-400mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOPROFEN 400MG TAB 20S","NEOPROFEN 400MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOPROFEN 400MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","7796","0","NEOTERB 1.5MG/5ML SUGAR FREE SYRUP 100ML","neoterb-1-5mg-5ml-sugar-free-syrup-100ml","neoterb-1-5mg-5ml-sugar-free-syrup-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEOTERB 1.5MG/5ML SUGAR FREE SYRUP 100ML","NEOTERB 1.5MG/5ML SUGAR FREE SYRUP 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEOTERB 1.5MG/5ML SUGAR FREE SYRUP 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","14734","0","NEXIB 200MG CAP 30S","nexib-200mg-cap-30s","nexib-200mg-cap-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","NEXIB 200MG CAP 30S","NEXIB 200MG CAP 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","NEXIB 200MG CAP 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","5120","0","OPTICIN 0.3% EYE DROPS 5ML","opticin-0-3-eye-drops-5ml","opticin-0-3-eye-drops-5ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","OPTICIN 0.3% EYE DROPS 5ML","OPTICIN 0.3% EYE DROPS 5ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","OPTICIN 0.3% EYE DROPS 5ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3748","0","OPTIDEX T EYE DROPS 5ML","optidex-t-eye-drops-5ml","optidex-t-eye-drops-5ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","OPTIDEX T EYE DROPS 5ML","OPTIDEX T EYE DROPS 5ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","OPTIDEX T EYE DROPS 5ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1476","0","OPTIFLOX 0.3% EYE DROPS 5ML","optiflox-0-3-eye-drops-5ml","optiflox-0-3-eye-drops-5ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","OPTIFLOX 0.3% EYE DROPS 5ML","OPTIFLOX 0.3% EYE DROPS 5ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","OPTIFLOX 0.3% EYE DROPS 5ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3756","0","ORLIN 500MG TAB 10S","orlin-500mg-tab-10s","orlin-500mg-tab-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","ORLIN 500MG TAB 10S","ORLIN 500MG TAB 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ORLIN 500MG TAB 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3785","0","PAN 20MG TAB 30S","pan-20mg-tab-30s","pan-20mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","PAN 20MG TAB 30S","PAN 20MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PAN 20MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","1550","0","PHARMATON CAP 30S","pharmaton-cap-30s","pharmaton-cap-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","PHARMATON","NEW MEDICAL CENTRE","Normal","PHARMATON CAP 30S","PHARMATON CAP 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PHARMATON CAP 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1659","0","PONSTAN FORTE 500MG TAB 20S","ponstan-forte-500mg-tab-20s","ponstan-forte-500mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","PONSTAN FORTE 500MG TAB 20S","PONSTAN FORTE 500MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PONSTAN FORTE 500MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","1660","0","POWER PLUS CAP 30S","power-plus-cap-30s","power-plus-cap-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","POWER PLUS CAP 30S","POWER PLUS CAP 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","POWER PLUS CAP 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","12567","0","RABEZOLE 20MG TAB 14S","rabezole-20mg-tab-14s","rabezole-20mg-tab-14s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","RABEZOLE 20MG TAB 14S","RABEZOLE 20MG TAB 14S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","RABEZOLE 20MG TAB 14S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3977","0","RENALKA 4GM GRANULES 28S","renalka-4gm-granules-28s","renalka-4gm-granules-28s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","RENALKA 4GM GRANULES 28S","RENALKA 4GM GRANULES 28S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","RENALKA 4GM GRANULES 28S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1807","0","SALIBET OINT 30GM","salibet-oint-30gm","salibet-oint-30gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","SALIBET OINT 30GM","SALIBET OINT 30GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","SALIBET OINT 30GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","14390","0","SIFE 100MG TAB 4S","sife-100mg-tab-4s","sife-100mg-tab-4s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","SIFE 100MG TAB 4S","SIFE 100MG TAB 4S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","SIFE 100MG TAB 4S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","4093","0","SOFTCAL TAB 30S","softcal-tab-30s","softcal-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","SOFTCAL TAB 30S","SOFTCAL TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","SOFTCAL TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1893","0","SONGHA NIGHT TAB 30S","songha-night-tab-30s","songha-night-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","SONGHA NIGHT TAB 30S","SONGHA NIGHT TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","SONGHA NIGHT TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4123","0","STATIX 10MG TAB 30S","statix-10mg-tab-30s","statix-10mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","STATIX 10MG TAB 30S","STATIX 10MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STATIX 10MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1932","0","STATIX 20MG TAB 30S","statix-20mg-tab-30s","statix-20mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","STATIX 20MG TAB 30S","STATIX 20MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STATIX 20MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4124","0","STATIX 40MG TAB 30S","statix-40mg-tab-30s","statix-40mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","STATIX 40MG TAB 30S","STATIX 40MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","STATIX 40MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4128","0","SUCRATEC 1MG TAB 30S","sucratec-1mg-tab-30s","sucratec-1mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","SUCRATEC 1MG TAB 30S","SUCRATEC 1MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","SUCRATEC 1MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","4145","0","SYNERGY VITA-D3 10000IU TAB 30S","synergy-vita-d3-10000iu-tab-30s","synergy-vita-d3-10000iu-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","SYNERGY VITA-D3 10000IU TAB 30S","SYNERGY VITA-D3 10000IU TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","SYNERGY VITA-D3 10000IU TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","13621","0","THINRIN 75MG TAB 30S","thinrin-75mg-tab-30s","thinrin-75mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","THINRIN 75MG TAB 30S","THINRIN 75MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","THINRIN 75MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","11854","0","ULCIPAN 20MG TAB 30S","ulcipan-20mg-tab-30s","ulcipan-20mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","ULCIPAN 20MG TAB 30S","ULCIPAN 20MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ULCIPAN 20MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2062","0","VERRUMAL TOPICAL SOLUTION 13ML","verrumal-topical-solution-13ml","verrumal-topical-solution-13ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","VERRUMAL TOPICAL SOLUTION 13ML","VERRUMAL TOPICAL SOLUTION 13ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","VERRUMAL TOPICAL SOLUTION 13ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2282","0","XPEL 15MG/5ML SUGAR FREE SYRUP 100ML","xpel-15mg-5ml-sugar-free-syrup-100ml","xpel-15mg-5ml-sugar-free-syrup-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","XPEL 15MG/5ML SUGAR FREE SYRUP 100ML","XPEL 15MG/5ML SUGAR FREE SYRUP 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","XPEL 15MG/5ML SUGAR FREE SYRUP 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","5325","0","XPEL 30MG/5ML SUGAR FREE SYRUP 100ML","xpel-30mg-5ml-sugar-free-syrup-100ml","xpel-30mg-5ml-sugar-free-syrup-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","XPEL 30MG/5ML SUGAR FREE SYRUP 100ML","XPEL 30MG/5ML SUGAR FREE SYRUP 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","XPEL 30MG/5ML SUGAR FREE SYRUP 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4306","0","ZARGO 50MG TAB 30S","zargo-50mg-tab-30s","zargo-50mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","ZARGO 50MG TAB 30S","ZARGO 50MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZARGO 50MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","14739","0","ZARGO HT 100/12.5MG TAB 30S","zargo-ht-100-12-5mg-tab-30s","zargo-ht-100-12-5mg-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","NEW MEDICAL CENTRE","Normal","ZARGO HT 100/12.5MG TAB 30S","ZARGO HT 100/12.5MG TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZARGO HT 100/12.5MG TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","7506","0","CETIL 500MG TAB 10S","cetil-500mg-tab-10s","cetil-500mg-tab-10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","CETIL 500MG TAB 10S","CETIL 500MG TAB 10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CETIL 500MG TAB 10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","13991","0","COLISAL COOL GEL 15GM","colisal-cool-gel-15gm","colisal-cool-gel-15gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","COLISAL COOL GEL 15GM","COLISAL COOL GEL 15GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","COLISAL COOL GEL 15GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3270","0","HYLO GEL EYE DROPS 10ML","hylo-gel-eye-drops-10ml","hylo-gel-eye-drops-10ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","HYLO GEL EYE DROPS 10ML","HYLO GEL EYE DROPS 10ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","HYLO GEL EYE DROPS 10ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1134","0","MAXIGESIC TAB 32S","maxigesic-tab-32s","maxigesic-tab-32s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","MAXIGESIC TAB 32S","MAXIGESIC TAB 32S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","MAXIGESIC TAB 32S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","3824","0","PEDIAVIT MULTI 50ML","pediavit-multi-50ml","pediavit-multi-50ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","PEDIAVIT MULTI 50ML","PEDIAVIT MULTI 50ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","PEDIAVIT MULTI 50ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2208","0","XYLO COMOD NASAL SPRAY 15ML","xylo-comod-nasal-spray-15ml","xylo-comod-nasal-spray-15ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","XYLO COMOD NASAL SPRAY 15ML","XYLO COMOD NASAL SPRAY 15ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","XYLO COMOD NASAL SPRAY 15ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","5326","0","ZECUF HERBAL LOZ 24S","zecuf-herbal-loz-24s","zecuf-herbal-loz-24s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","ZECUF HERBAL LOZ 24S","ZECUF HERBAL LOZ 24S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZECUF HERBAL LOZ 24S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","7269","0","ZECUF SUGAR FREE HERBAL LOZ 24S","zecuf-sugar-free-herbal-loz-24s","zecuf-sugar-free-herbal-loz-24s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","BestSeller","ZECUF SUGAR FREE HERBAL LOZ 24S","ZECUF SUGAR FREE HERBAL LOZ 24S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ZECUF SUGAR FREE HERBAL LOZ 24S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
